episode:1,Updates:1/100,Timesteps:8000/400000,FPS:145.0,avg_sp:2.4,avg_xp_0_0:41.05,avg_xp_0_1:23.5,value_loss:3.023438636461894,policy_loss:-0.01706022536021578,dist_entropy:7.138965010643005,actor_grad_norm:0.4609440088272095,critic_grad_norm:22.770714342594147,ratio:3.996218188603719,best_i:0,average_step_rewards:0.012000000104308128
episode:75,Updates:75/100,Timesteps:304000/400000,FPS:132.0,avg_sp:135.45,avg_xp_0_0:0.6,avg_xp_0_1:0.45,value_loss:0.35780970234385073,policy_loss:0.14872337201015712,dist_entropy:3.96258088350296,actor_grad_norm:0.5664976060390472,critic_grad_norm:0.5401987560093403,ratio:3.9942898869514467,best_i:0,average_step_rewards:0.6772500276565552
episode:76,Updates:76/100,Timesteps:308000/400000,FPS:131.0,avg_sp:140.8,avg_xp_0_0:0.9,avg_xp_0_1:0.3,value_loss:0.3729718233788541,policy_loss:0.1773464337896245,dist_entropy:3.953477958838145,actor_grad_norm:0.4341857234636943,critic_grad_norm:0.6223321263367931,ratio:3.998348963260651,best_i:0,average_step_rewards:0.7039999961853027
episode:77,Updates:77/100,Timesteps:312000/400000,FPS:132.0,avg_sp:140.9,avg_xp_0_0:0.9,avg_xp_0_1:0.9,value_loss:0.3785787559832291,policy_loss:0.18457439260184763,dist_entropy:3.9518051147460938,actor_grad_norm:0.460687796274821,critic_grad_norm:0.6557369292403261,ratio:3.9996628443400066,best_i:0,average_step_rewards:0.7045000195503235
episode:78,Updates:78/100,Timesteps:316000/400000,FPS:132.0,avg_sp:146.6,avg_xp_0_0:2.1,avg_xp_0_1:0.6,value_loss:0.34378389359529443,policy_loss:0.17503539874826865,dist_entropy:3.9781833052635194,actor_grad_norm:0.44846872289975487,critic_grad_norm:0.9425366646920641,ratio:3.997753659884135,best_i:0,average_step_rewards:0.7329999804496765
episode:79,Updates:79/100,Timesteps:320000/400000,FPS:132.0,avg_sp:147.95,avg_xp_0_0:0.3,avg_xp_0_1:0.75,value_loss:0.3949188143189531,policy_loss:0.16305560396005556,dist_entropy:3.803455173969269,actor_grad_norm:0.4300756772359212,critic_grad_norm:0.9172523599428435,ratio:3.999692801634471,best_i:0,average_step_rewards:0.7397500276565552
episode:80,Updates:80/100,Timesteps:324000/400000,FPS:132.0,avg_sp:147.45,avg_xp_0_0:1.65,avg_xp_0_1:1.35,value_loss:0.33711321740459727,policy_loss:0.18797005921880094,dist_entropy:3.8299158493677776,actor_grad_norm:0.540563577413559,critic_grad_norm:1.2073943568704029,ratio:3.9976030786832175,best_i:0,average_step_rewards:0.7372499704360962
episode:81,Updates:81/100,Timesteps:328000/400000,FPS:132.0,avg_sp:137.75,avg_xp_0_0:0.75,avg_xp_0_1:0.6,value_loss:0.3524637954911062,policy_loss:0.16541026562408856,dist_entropy:3.8613864819208783,actor_grad_norm:0.5493420124053955,critic_grad_norm:1.3643432748193542,ratio:3.998295307159424,best_i:0,average_step_rewards:0.6887500286102295
episode:82,Updates:82/100,Timesteps:332000/400000,FPS:132.0,avg_sp:134.8,avg_xp_0_0:2.85,avg_xp_0_1:0.9,value_loss:0.3712626473308774,policy_loss:0.18199044896907488,dist_entropy:3.90315660238266,actor_grad_norm:0.4364842414855957,critic_grad_norm:1.2205666583652297,ratio:3.997820989290873,best_i:0,average_step_rewards:0.6740000247955322
episode:83,Updates:83/100,Timesteps:336000/400000,FPS:132.0,avg_sp:139.2,avg_xp_0_0:1.5,avg_xp_0_1:0.45,value_loss:0.3621862202921572,policy_loss:0.14417583030854578,dist_entropy:3.9166253527005512,actor_grad_norm:0.42233636379241946,critic_grad_norm:1.7643084523578485,ratio:3.995670243104299,best_i:0,average_step_rewards:0.6959999799728394
episode:84,Updates:84/100,Timesteps:340000/400000,FPS:132.0,avg_sp:144.3,avg_xp_0_0:0.45,avg_xp_0_1:0.45,value_loss:0.355014687392395,policy_loss:0.17531529548333494,dist_entropy:3.8450743397076925,actor_grad_norm:0.4385470350583394,critic_grad_norm:0.922627778040866,ratio:3.999155922730764,best_i:0,average_step_rewards:0.7214999794960022
episode:85,Updates:85/100,Timesteps:344000/400000,FPS:132.0,avg_sp:145.05,avg_xp_0_0:4.9,avg_xp_0_1:0.9,value_loss:0.35341186609924385,policy_loss:0.19056734313612492,dist_entropy:3.851578458150228,actor_grad_norm:0.497045902411143,critic_grad_norm:0.8854146832910677,ratio:3.996697775522868,best_i:0,average_step_rewards:0.7252500057220459
episode:86,Updates:86/100,Timesteps:348000/400000,FPS:132.0,avg_sp:143.1,avg_xp_0_0:1.35,avg_xp_0_1:1.85,value_loss:0.3540854447045907,policy_loss:0.14586689576117398,dist_entropy:3.7726648847262063,actor_grad_norm:0.4673225164413452,critic_grad_norm:0.8991242160399755,ratio:3.999326781431834,best_i:0,average_step_rewards:0.715499997138977
episode:87,Updates:87/100,Timesteps:352000/400000,FPS:132.0,avg_sp:147.05,avg_xp_0_0:2.25,avg_xp_0_1:1.05,value_loss:0.32870334925440453,policy_loss:0.1733754654778323,dist_entropy:3.789487934112549,actor_grad_norm:0.4348103960355123,critic_grad_norm:0.8112657209237416,ratio:3.9997990330060325,best_i:0,average_step_rewards:0.7352499961853027
episode:88,Updates:88/100,Timesteps:356000/400000,FPS:132.0,avg_sp:144.75,avg_xp_0_0:2.55,avg_xp_0_1:1.2,value_loss:0.3302322901746569,policy_loss:0.18880405091462504,dist_entropy:3.7457249402999877,actor_grad_norm:0.4865340848763784,critic_grad_norm:0.7268998119980097,ratio:3.9984819213549296,best_i:0,average_step_rewards:0.7237499952316284
episode:89,Updates:89/100,Timesteps:360000/400000,FPS:132.0,avg_sp:145.4,avg_xp_0_0:1.5,avg_xp_0_1:0.9,value_loss:0.34377242619520987,policy_loss:0.17996046296029042,dist_entropy:3.7342678467432657,actor_grad_norm:0.45620330770810447,critic_grad_norm:0.600108411659797,ratio:3.9962624390920003,best_i:0,average_step_rewards:0.7269999980926514
episode:90,Updates:90/100,Timesteps:364000/400000,FPS:132.0,avg_sp:150.9,avg_xp_0_0:1.05,avg_xp_0_1:1.2,value_loss:0.3613239092732935,policy_loss:0.19131523889576396,dist_entropy:3.7631299257278443,actor_grad_norm:0.4795691748460134,critic_grad_norm:0.4952962926278512,ratio:4.00009974638621,best_i:0,average_step_rewards:0.7544999718666077
episode:91,Updates:91/100,Timesteps:368000/400000,FPS:132.0,avg_sp:147.65,avg_xp_0_0:0.6,avg_xp_0_1:0.9,value_loss:0.3422663446962057,policy_loss:0.19017985770641826,dist_entropy:3.7886601209640505,actor_grad_norm:0.4094691256682078,critic_grad_norm:0.7194773412620028,ratio:3.997738214333852,best_i:0,average_step_rewards:0.7382500171661377
episode:92,Updates:92/100,Timesteps:372000/400000,FPS:132.0,avg_sp:147.35,avg_xp_0_0:1.5,avg_xp_0_1:0.75,value_loss:0.3756266515566191,policy_loss:0.1981010830185842,dist_entropy:3.843785826365153,actor_grad_norm:0.477160789569219,critic_grad_norm:0.7239700505509973,ratio:3.9969178795814515,best_i:0,average_step_rewards:0.7367500066757202
episode:93,Updates:93/100,Timesteps:376000/400000,FPS:132.0,avg_sp:148.25,avg_xp_0_0:0.9,avg_xp_0_1:0.9,value_loss:0.35254015383155396,policy_loss:0.189399788127339,dist_entropy:3.8282037019729613,actor_grad_norm:0.5181196133295695,critic_grad_norm:0.6980074955771367,ratio:3.999952558676402,best_i:0,average_step_rewards:0.7412499785423279
episode:94,Updates:94/100,Timesteps:380000/400000,FPS:132.0,avg_sp:148.05,avg_xp_0_0:0.6,avg_xp_0_1:0.6,value_loss:0.35108510081481653,policy_loss:0.20357026292004932,dist_entropy:3.8798486590385437,actor_grad_norm:0.498778114716212,critic_grad_norm:0.9443124285588662,ratio:3.9978203614552816,best_i:0,average_step_rewards:0.7402499914169312
episode:95,Updates:95/100,Timesteps:384000/400000,FPS:132.0,avg_sp:148.45,avg_xp_0_0:1.2,avg_xp_0_1:0.9,value_loss:0.3546763442932085,policy_loss:0.20729629979468153,dist_entropy:3.8607795159022014,actor_grad_norm:0.5506475369135538,critic_grad_norm:0.4860700084517399,ratio:3.999000819524129,best_i:0,average_step_rewards:0.7422500252723694
episode:96,Updates:96/100,Timesteps:388000/400000,FPS:132.0,avg_sp:149.8,avg_xp_0_0:0.45,avg_xp_0_1:0.6,value_loss:0.33910345135761116,policy_loss:0.19562301271405308,dist_entropy:3.814954741795858,actor_grad_norm:0.3851231515407562,critic_grad_norm:0.6685567071040471,ratio:3.9990193247795105,best_i:0,average_step_rewards:0.7490000128746033
episode:97,Updates:97/100,Timesteps:392000/400000,FPS:132.0,avg_sp:147.6,avg_xp_0_0:0.0,avg_xp_0_1:0.15,value_loss:0.3560334352921927,policy_loss:0.2057152082356818,dist_entropy:3.784746519724528,actor_grad_norm:0.4750731607278188,critic_grad_norm:0.5059528910865386,ratio:3.9978775858879088,best_i:0,average_step_rewards:0.7379999756813049
episode:98,Updates:98/100,Timesteps:396000/400000,FPS:132.0,avg_sp:149.45,avg_xp_0_0:0.75,avg_xp_0_1:1.95,value_loss:0.3302114574437534,policy_loss:0.21579231593344597,dist_entropy:3.702994255224864,actor_grad_norm:0.4438576936721802,critic_grad_norm:0.6623169206082821,ratio:3.997258468468984,best_i:0,average_step_rewards:0.7472500205039978
episode:99,Updates:99/100,Timesteps:400000/400000,FPS:132.0,avg_sp:148.1,avg_xp_0_0:0.45,avg_xp_0_1:2.15,value_loss:0.3402399212063756,policy_loss:0.18251758998003317,dist_entropy:3.6907410542170207,actor_grad_norm:0.448952184120814,critic_grad_norm:0.4326036994655927,ratio:4.0003603339195255,best_i:0,average_step_rewards:0.7404999732971191
